""
10,44,"Dès le 1er septembre, les peines de 6 mois à 2 ans de prison seront exécutées avec l’entrée en vigueur de la dernière phase de la réforme du ministre de la Justice Vincent Van Quickenborne (Open VLD).Pendant plusieurs années, les peines de prison allant jusqu’à 3 ans n’étaient que rarement exécutées en raison du manque de place dans les établissements pénitentiaires. Elles ont notamment été remplacées par une surveillance électronique.Selon le ministre Van Quickenborne, cette « impunité » est cependant l’une des raisons du taux de récidive élevé et donc aussi de la surpopulation carcérale. Il a donc progressivement réintroduit l’exécution effective des peines plus courtes ces dernières années, même si la réforme a pris du retard.À lire aussi Surpopulation en prison : l’application des petites peines fait craindre le pireDepuis septembre dernier, les peines de prison comprises entre 2 et 3 ans sont exécutées, et ce sera également le cas pour les peines inférieures à 2 ans à partir du 1er septembre 2023. Le ministre souhaite par ailleurs abolir les peines de moins de 6 mois, a-t-il déclaré au début de la législature.Pour l’exécution de ces peines, la Justice a ouvert de nouveaux centres de détention, de plus petite taille et avec un niveau de sécurité inférieur, où les détenus sont accompagnés pour leur réinsertion dans la société. Egalement aux nouvelles prisons de Haren et de Termonde.Dès le 1er septembre prochain, il sera interdit d’utiliser des gobelets en plastique à usage unique en Wallonie lors d’événements culturels, récréatifs, sportifs, folkloriques ou de loisirs, que ceux-ci se déroulent en extérieur ou en intérieur, a annoncé la ministre wallonne de l’Environnement, Céline Tellier.La mesure – qui fait partie du nouveau décret régional relatif aux déchets, à la circularité des matières et à la propreté publique – a été votée en mars dernier par le parlement de Wallonie.Concrètement, l’interdiction s’applique aux commerçants, qu’ils soient ambulants ou non, se situant à l’intérieur d’une zone événement. Elle vise par exemple les cinémas, les spectacles, les expositions, les festivals, les kermesses, les compétitions sportives, etc.À lire aussi 15 août à Liège : 15.000 gobelets réutilisables, mais toujours autant de déchets« L’objectif de cette mesure est de réduire la masse de déchets générée par les récipients en plastique lors de ces événements, mais aussi de diminuer la malpropreté publique et la pollution de manière générale », fait valoir la ministre écologiste. Celle-ci souligne que la mesure vient compléter l’interdiction, en vigueur depuis janvier 2023, de mise sur le marché belge de gobelets en plastique jetables.Une période de tolérance est toutefois appliquée cette année pour les fêtes de Wallonie (qui se dérouleront du 15 au 18 septembre), les récipients de petite taille (réutilisables) nécessaires pour servir le péket n’étant pas encore suffisamment disponibles sur le marché.Dès le 1er septembre, le premier rappel d’une dette sera gratuit. Concrètement, à la réception du premier rappel, le consommateur disposera de 14 jours pour rembourser sa dette, sans qu’aucuns frais supplémentaires ne lui soient facturés.Jusqu’ici, une petite dette pouvait rapidement se transformer en une dépense importante, avec l’ajout de frais de courriers de rappel, d’huissiers, d’agences de recouvrement ou encore d’avocats.A compter du 1er septembre, le premier rappel sera gratuit et devra préciser les éventuels frais supplémentaires en cas de retard de paiement. Ces frais seront dorénavant plafonnés.À lire aussi Enseignement : les nouveautés de la rentrée 2023-2024Ainsi, pour les dettes inférieures à 150 euros, un maximum de 20 euros pourra être ajouté. Si les dettes sont supérieures à 150 euros mais inférieures à 500 euros, un plafond de 30 euros plus dix pour cent du montant dû s’appliquera.Ce plafond passera à 65 euros majorés de 5 % du montant dû sur la tranche supérieure à 500 euros avec un maximum de 2.000 euros si le montant restant dû est supérieur à 500 euros.Enfin, les avocats et huissiers chargés du recouvrement seront placés sous la tutelle du SPF Économie, comme c’est déjà le cas pour les agences de recouvrement.La mesure s’appliquera aux contrats conclus à partir du 1er septembre.Le 1er septembre aura des airs de rentrée scolaire pour les demandeurs d’emploi bruxellois de moins de trente ans puisqu’à partir de cette date, ils seront systématiquement évalués sur leurs compétences professionnelles, linguistiques et numériques.Ce bilan de compétences sera assorti d’un parcours vers l’emploi passant par des stages en entreprise et/ou une formation. L’objectif est de vérifier l’adéquation des compétences des Bruxellois et Bruxelloises au regard des besoins du marché du travail.La mesure sera, dans un premier temps, déployée pour les jeunes entre 18 et 30 ans nouvellement inscrits auprès d’Actiris. À terme, le bilan de compétences devrait être élargi à tous les chercheurs d’emploi de la capitale, a expliqué à Belga l’Office bruxellois de l’emploi.À lire aussi Bruxelles : bilan de compétences obligatoire pour les chômeurs, voici le mode d’emploi",2023-09-01 06:19:15+02:00,,lesoir,fr
11,45,"Des prisonniers d’un pénitencier de la ville de Cuenca, dans le sud de l’Equateur, qui protestent depuis mercredi contre le transfert de détenus vers d’autres prisons, détiennent 57 gardiens et policiers, a déclaré jeudi le ministre de l’Intérieur Juan Zapata.Au milieu d’une journée de violence causée par l’explosion de deux voitures piégées à Quito, Zapata a indiqué que sept des détenus étaient des officiers de police. « Nous sommes inquiets pour la sécurité de nos officiers », a-t-il déclaré lors d’une conférence de presse à Quito.Mercredi, des centaines de soldats et de policiers ont mené une opération de recherches d’armes, de munitions et d’explosifs dans la prison de Latacunga (sud), l’un des plus importants pénitenciers du pays. Les affrontements entre bandes de prisonniers y sont fréquents. Quelque 430 détenus sont morts en Equateur depuis 2021.Les hypothèses sur les raisons de la prise d’otages à Cuenca se sont multipliées au long de la journée, mais la piste des représailles après l’intervention des forces armées à Latacunga a d’abord été avancée par l’administration pénitentiaire (SNAI) du pays.Plus tard, les autorités ont indiqué que la prise d’otages était un signe de protestation contre le transfert de détenus vers d’autres pénitenciers.Des groupes liés au narcotrafic se font la guerre pour le pouvoir dans les prisons, qui sont devenues des centres d’opérations.Face à cette vague de violences entre organisations liées à des cartels mexicains ou colombiens, le président Guillermo Lasso a décrété l’état d’urgence le 24 juillet dans tout le système pénitentiaire pendant 60 jours. Il permet notamment de déployer l’armée dans les prisons.",2023-09-01 06:16:11+02:00,,lesoir,fr
12,46,"Il est resté dans les annales : en décembre 2011, le bon d’Etat d’Yves Leterme permet à la Belgique – l’Europe est en pleine crise de la dette – de sauver sa peau sur les marchés. Douze ans tard, Vincent Van Peteghem, ministre des Finances, CD&V lui aussi, réinvente la formule dégainée par l’ex-Premier.Le contexte est fondamentalement différent avec celui de l’époque, l’instrument pas tout à fait identique. Mais le succès inédit de l’opération – le compteur affichait presque les 20 milliards d’euros levés jeudi – prouve, selon Yves Leterme, que l’intérêt exceptionnel des Belges pour les obligations publiques méritait d’être réveillé.C’est un bon coup, ce bon d’Etat à un an ?",2023-09-01 06:00:00+02:00,,lesoir,fr
13,47,"Un homme a été retrouvé mort à Alost, en Flandre orientale, jeudi soir et sa femme grièvement blessée, confirme le bourgmestre d’Alost Christoph D’Haese à la suite d’une information des journaux Het Laatste Nieuws et Het Nieuwsblad.Les circonstances ne sont pas encore connues. L’homme est décédé et sa femme, gravement blessée, a été transportée à l’hôpital. Ses jours seraient en danger. Les quatre enfants de la famille sont indemnes et ont été mis en sécurité, a précisé M. D’Haese.Le parquet de Flandre orientale a saisi un juge d’instruction qui se rendra sur place avec le laboratoire de la police fédérale et un médecin légiste pour la suite de l’enquête.",2023-08-31 23:48:12+02:00,,lesoir,fr
14,48,"Les garde-côtes algériens ont tué deux vacanciers franco-marocains qui s’étaient introduits dans les eaux algériennes avec leur jet-ski. C’est ce qu’ont rapporté les médias marocains jeudi.Selon les informations disponibles, les deux vacanciers s’étaient égarés en mer avec leur jet-ski près de la ville côtière marocaine de Saïdia, à la frontière avec l’Algérie, mardi soir. Dans les eaux algériennes, les garde-côtes auraient ouvert le feu sur eux.Ni le gouvernement marocain ni le gouvernement algérien n’ont réagi à l’incident. Il est possible que cet incident alimente les tensions entre les deux pays d’Afrique du Nord, qui sont en proie à des conflits frontaliers.",2023-08-31 23:11:31+02:00,,lesoir,fr
15,49,"Le chef des républicains au Sénat américain Mitch McConnell a été jugé apte jeudi à travailler par le médecin du Congrès, malgré les vives inquiétudes suscitées par ses deux moments d’absence rapprochés.En déplacement dans son Etat du Kentucky mercredi, le sénateur McConnell, 81 ans, a semblé paralysé pendant une trentaine de secondes, dans l’incapacité de répondre à une question d’un journaliste.L’épisode a immédiatement ravivé les critiques contre le vieillissement de la classe politique américaine, parfois qualifiée de gérontocratie.«Après avoir évalué la situation d’hier, j’ai informé le leader (des républicains au Sénat) McConnell qu’il était médicalement apte à reprendre son emploi du temps comme prévu», a indiqué le médecin Brian Monahan dans une lettre diffusée par l’entourage du sénateur.Le ténor républicain avait déjà vécu un épisode très similaire le 26 juillet, se figeant sans raison au milieu d’une conférence de presse au Capitole, avant que son entourage ne l’invite à s’éclipser.«Les étourdissements occasionnels ne sont pas rares après une commotion cérébrale et peuvent aussi être le résultat d’une déshydratation», a estimé son médecin.En mars, le sénateur octogénaire avait été hospitalisé après une chute lors d’un dîner privé, qui lui avait valu une commotion cérébrale, une côte cassée et près de six semaines d’arrêt.",2023-08-31 22:47:52+02:00,,lesoir,fr
16,50,"C’est debout sur un des fauteuils saisi chez Fedasil qu’une des représentantes de « Stop crise de l’accueil » annonce au micro que le collectif n’entend pas quitter l’occupation rue de la Loi. Tout un symbole. « Nous avons décidé de rester dans le bâtiment jusqu’à ce que la police nous expulse de force. » Il est 17h, les messages de soutien ont été déployés sur le bâtiment. La foule d’une centaine de militants, parmi lesquels beaucoup de femmes, applaudit.« On sait qu’on prend des risques vis-à-vis de la police en restant ici, mais au moins en prison, on aurait un toit », estime Hatim*. Et retourner dans la rue ? Ça ne fait presque même pas peur à Issa. « On sait tous ce que c’est de dormir dehors ». « On connaît l’accueil à la belge », conclut cyniquement son pote.",2023-08-31 22:32:35+02:00,,lesoir,fr
17,51,"Cette nuit, on prévoit d’abord encore de la pluie, surtout sur la moitié sud du pays. Ensuite, la nébulosité restera abondante et il faudra s’attendre à des périodes de faibles pluies ou bruines sur l’ensemble du pays. Vers l’aube, l’intensité des précipitations pourrait augmenter tout en adoptant un caractère d’averses. Les minima se situeront entre 11 et 14 degrés. Le vent sera faible à modéré, le plus souvent de sud à sud-ouest.Ce vendredi, le ciel sera d’abord très nuageux à couvert avec des pluies modérées ou quelques intenses averses. L’après-midi, le temps deviendra plus variable sur la moitié ouest du pays, avec encore quelques averses. Celles-ci pourront être localement intenses et orageuses, mais l’activité sera très variable d’un endroit à l’autre. Les maxima seront compris entre 17 et 19 degrés en Ardenne, et entre 19 et 22 degrés ailleurs. Le vent sera généralement modéré de secteur sud-ouest avec des rafales sous les fortes averses.Samedi à l’aube, de la brume, du brouillard et des nuages bas pourront être présents. En cours de journée, le ciel deviendra plutôt hésitant entre éclaircies et passages nuageux. Une petite averse pourrait encore se produire, mais le temps sera sec dans la plupart des régions. Les maxima seront compris entre 21 degrés à la mer et 25 degrés à certains endroits dans l’intérieur du pays. Le vent sera faible, d’abord de direction variable, puis plutôt de secteur nord-ouest.Dimanche, après dissipation des éventuels brouillards matinaux, le temps sera avec de nombreux nuages, pour la plupart de haute altitude. Les maxima se situeront entre 21 degrés à la mer et 25 ou 26 degrés en Lorraine belge. Le vent sera généralement faible, et au littoral modéré, de secteur nord-est.Découvrez les prévisions météo région par région.",2023-08-31 22:24:12+02:00,,lesoir,fr
18,52,"Les mesures prises par la secrétaire d’État à l’Asile et la Migration, Nicole de Moor, sont temporaires», a insisté jeudi le Premier ministre Alexander De Croo dans une interview accordée à différents médias dont Le Soir et à paraître samedi dans son intégralité pour la rentrée politique. «Nous sommes toujours à la recherche de places supplémentaires» pour le réseau Fedasil, saturé. Mme de Moor a décidé de ne plus accueillir provisoirement dans le réseau Fedasil les hommes seuls demandeurs d’asile en Belgique, provoquant un tollé dans le monde associatif et parmi certains partenaires de gouvernement.Les écologistes et le PS exigent ainsi que la question soit abordée en conseil des ministres vendredi. Pour les partis de gauche, il est inacceptable qu’une obligation coulée dans le droit international soit bafouée. Les remous sont remontés jusqu’à la Commission européenne, qui a annoncé jeudi qu’elle contacterait les autorités belges pour en savoir davantage sur l’annonce de la secrétaire d’État.Mme de Moor justifie, elle, la mesure en soulignant le manque de place disponibles et le risque que des familles avec enfants se retrouvent à la rue.À lire aussi Asile : la décision de Nicole de Moor « va renforcer la crise de l’accueil »Reprenant les mêmes motivations, le Premier ministre a apporté son soutien à celle qui est en charge au niveau fédéral de l’Asile. Pour Alexander De Croo, cette mesure - censée également avoir un effet «dissuasif» - ne laissera toutefois pas tous les hommes seuls de côté, estime le chef du gouvernement fédéral, qui les renvoie vers les centres pour sans-abri de Bruxelles.",2023-08-31 21:58:02+02:00,,lesoir,fr
19,53,"Un dirigeant du groupe d’extrême droite américain Proud Boys a été condamné jeudi à 17 ans de prison pour l’assaut contre le Capitole, sanctuaire de la démocratie américaine, le 6 janvier 2021 à Washington.Les procureurs avaient réclamé 33 ans de prison contre Joseph Biggs, ancien militaire qui a servi en Irak et en Afghanistan, pour avoir conduit quelque 200 membres des Proud Boys au Capitole, siège du Congrès aux Etats-Unis, afin de tenter d’y empêcher la certification de la victoire du démocrate Joe Biden sur le président républicain sortant Donald Trump.Il s’agit de la deuxième peine la plus lourde prononcée par la justice américaine dans cette affaire, mais la plupart des commentateurs juridiques s’attendaient à une sentence encore plus sévère.Le juge Timothy Kelly a pris en compte des circonstances aggravantes pour faits de terrorisme demandées par les procureurs mais souligné qu’il avait fixé la peine à 16 ans de moins que les réquisitions au motif que le prévenu «n’avait pas eu l’intention de tuer».L’accusé avait auparavant exprimé ses regrets, assurant qu’il était désormais écoeuré de la politique et de toute affiliation à un groupe.En mai, il avait été reconnu coupable de six chefs d’accusation, dont celui de sédition, avec d’autres dirigeants des Proud Boys.Un autre accusé dans ce dossier, Zachary Rehl, contre lequel ont été requis 30 ans de prison, connaîtra le quantum de sa peine lors d’une audience dans l’après-midi présidée par le même juge. Deux autres suivront vendredi, avant le chef du groupe, Enrique Tarrio, le 5 septembre.Les cinq militants ont aussi été reconnus coupables d’autres accusations moins lourdes, comme entrave aux travaux du Congrès ou destruction de biens publics.Le procureur Jason McCullough a fait valoir à l’audience la gravité de l’assaut du Capitole et la nécessité de peines dissuasives.«Il y a une raison pour laquelle nous devrons retenir notre souffle lors des prochaines élections», a-t-il dit, affirmant que les assaillants avaient «voulu intimider et terrifier» tous ceux qui s’opposaient à eux.Cette journée du 6 janvier 2021 «a brisé notre tradition de passation pacifique du pouvoir, l’une des choses les plus précieuses que nous avions en tant qu’Américains», a abondé le juge, insistant sur le fait que ce temps était révolu.Joseph Biggs a passé plus de deux ans en détention provisoire, dont parfois jusqu’à 22 heures à l’isolement. «Je crois qu’il a reçu le message», a plaidé son avocat, Norman Pattis.«Je sais que j’ai mal agi ce jour-là mais je ne suis pas un terroriste», a assuré à la barre Joseph Biggs, cheveux et barbe gris, en tenue orange de détenu révélant des tatouages sur ses avant-bras, éclatant en sanglots à plusieurs reprises à l’évocation de sa fille et de sa mère.Dans leurs motivations écrites à l’appui de leurs réquisitions, les procureurs décrivent les accusés comme «des fantassins de la droite qui voulaient maintenir leur dirigeant au pouvoir», en référence à Donald Trump qui prétendait que l’élection lui avait été «volée».«Biggs s’est comporté comme le fer de lance de l’attaque du 6 janvier», qualifiant dans un podcast au lendemain des événements l’assaut de «coup de semonce» pour les institutions, selon eux.Depuis l’attaque du 6 janvier 2021, plus de 1.100 personnes ont été arrêtées et inculpées. Plus de la moitié ont été condamnées, en majorité à des peines de prison ferme.La plus lourde peine prononcée à ce jour, 18 ans de prison, l’a été à l’encontre du fondateur de la milice d’extrême droite Oath Keepers, Stewart Rhodes.Dans ses arguments écrits au tribunal en vue des audiences de jeudi, Norman Pattis, qui représente à la fois MM. Biggs et Rehl, souligne que c’est seulement après plus des centaines de «citoyens ordinaires» que «l’ancien président des Etats-Unis a été inculpé pour son rôle dans les événements de ce jour».À lire aussi Le « mugshot » politique de Trump, de la prison à la campagne présidentielle 2024Donald Trump a été inculpé en août par un tribunal fédéral à Washington et par la justice de l’Etat de Géorgie (sud-est) pour ses tentatives d’obtenir l’inversion des résultats de l’élection de 2020.«Il apparaît que ceux qui avaient le plus à gagner de la perturbation du comptage des votes le 6 janvier 2021 ont été les derniers à être poursuivis», s’est-il étonné.",2023-08-31 21:52:04+02:00,,lesoir,fr
